;source;target;type;value;label
0;1;29;same_year;10.0;2020
1;1;33;same_year;10.0;2020
2;1;37;same_year;10.0;2020
3;1;38;same_year;10.0;2020
4;1;53;same_year;10.0;2020
5;1;55;same_year;10.0;2020
6;1;92;same_year;10.0;2020
7;1;102;same_year;10.0;2020
8;1;103;same_year;10.0;2020
9;1;104;same_year;10.0;2020
10;1;105;same_year;10.0;2020
11;1;108;same_year;10.0;2020
12;1;110;same_year;10.0;2020
13;1;111;same_year;10.0;2020
14;1;112;same_year;10.0;2020
15;1;114;same_year;10.0;2020
16;1;115;same_year;10.0;2020
17;1;116;same_year;10.0;2020
18;1;117;same_year;10.0;2020
19;1;118;same_year;10.0;2020
20;1;124;same_year;10.0;2020
21;1;125;same_year;10.0;2020
22;2;4;same_year;10.0;2016
23;2;18;same_year;10.0;2016
24;2;28;same_year;10.0;2016
25;2;43;same_year;10.0;2016
26;3;21;same_year;10.0;2021
27;3;32;same_year;10.0;2021
28;3;54;same_year;10.0;2021
29;3;79;same_year;10.0;2021
30;3;80;same_year;10.0;2021
31;3;81;same_year;10.0;2021
32;3;82;same_year;10.0;2021
33;3;84;same_year;10.0;2021
34;3;85;same_year;10.0;2021
35;3;86;same_year;10.0;2021
36;3;89;same_year;10.0;2021
37;3;91;same_year;10.0;2021
38;3;93;same_year;10.0;2021
39;3;95;same_year;10.0;2021
40;3;96;same_year;10.0;2021
41;3;97;same_year;10.0;2021
42;3;98;same_year;10.0;2021
43;3;99;same_year;10.0;2021
44;3;100;same_year;10.0;2021
45;3;101;same_year;10.0;2021
46;4;18;same_year;10.0;2016
47;4;28;same_year;10.0;2016
48;4;43;same_year;10.0;2016
49;6;17;same_year;10.0;2018
50;6;22;same_year;10.0;2018
51;6;47;same_year;10.0;2018
52;6;51;same_year;10.0;2018
53;6;130;same_year;10.0;2018
54;6;131;same_year;10.0;2018
55;8;16;same_year;10.0;2019
56;8;31;same_year;10.0;2019
57;8;40;same_year;10.0;2019
58;8;46;same_year;10.0;2019
59;8;119;same_year;10.0;2019
60;8;120;same_year;10.0;2019
61;8;121;same_year;10.0;2019
62;8;122;same_year;10.0;2019
63;8;127;same_year;10.0;2019
64;8;128;same_year;10.0;2019
65;8;129;same_year;10.0;2019
66;8;132;same_year;10.0;2019
67;8;133;same_year;10.0;2019
68;8;134;same_year;10.0;2019
69;8;135;same_year;10.0;2019
70;8;136;same_year;10.0;2019
71;10;12;same_year;10.0;2017
72;10;25;same_year;10.0;2017
73;10;26;same_year;10.0;2017
74;10;30;same_year;10.0;2017
75;10;34;same_year;10.0;2017
76;10;44;same_year;10.0;2017
77;10;48;same_year;10.0;2017
78;10;50;same_year;10.0;2017
79;10;66;same_year;10.0;2017
80;12;25;same_year;10.0;2017
81;12;26;same_year;10.0;2017
82;12;30;same_year;10.0;2017
83;12;34;same_year;10.0;2017
84;12;44;same_year;10.0;2017
85;12;48;same_year;10.0;2017
86;12;50;same_year;10.0;2017
87;12;66;same_year;10.0;2017
88;14;15;same_year;10.0;2022
89;14;23;same_year;10.0;2022
90;14;27;same_year;10.0;2022
91;14;36;same_year;10.0;2022
92;14;41;same_year;10.0;2022
93;14;62;same_year;10.0;2022
94;14;68;same_year;10.0;2022
95;14;69;same_year;10.0;2022
96;14;71;same_year;10.0;2022
97;14;72;same_year;10.0;2022
98;14;74;same_year;10.0;2022
99;14;75;same_year;10.0;2022
100;14;77;same_year;10.0;2022
101;14;78;same_year;10.0;2022
102;14;83;same_year;10.0;2022
103;14;87;same_year;10.0;2022
104;14;88;same_year;10.0;2022
105;14;94;same_year;10.0;2022
106;14;113;same_year;10.0;2022
107;15;23;same_year;10.0;2022
108;15;27;same_year;10.0;2022
109;15;36;same_year;10.0;2022
110;15;41;same_year;10.0;2022
111;15;62;same_year;10.0;2022
112;15;68;same_year;10.0;2022
113;15;69;same_year;10.0;2022
114;15;71;same_year;10.0;2022
115;15;72;same_year;10.0;2022
116;15;74;same_year;10.0;2022
117;15;75;same_year;10.0;2022
118;15;77;same_year;10.0;2022
119;15;78;same_year;10.0;2022
120;15;83;same_year;10.0;2022
121;15;87;same_year;10.0;2022
122;15;88;same_year;10.0;2022
123;15;94;same_year;10.0;2022
124;15;113;same_year;10.0;2022
125;16;31;same_year;10.0;2019
126;16;40;same_year;10.0;2019
127;16;46;same_year;10.0;2019
128;16;119;same_year;10.0;2019
129;16;120;same_year;10.0;2019
130;16;121;same_year;10.0;2019
131;16;122;same_year;10.0;2019
132;16;127;same_year;10.0;2019
133;16;128;same_year;10.0;2019
134;16;129;same_year;10.0;2019
135;16;132;same_year;10.0;2019
136;16;133;same_year;10.0;2019
137;16;134;same_year;10.0;2019
138;16;135;same_year;10.0;2019
139;16;136;same_year;10.0;2019
140;17;22;same_year;10.0;2018
141;17;47;same_year;10.0;2018
142;17;51;same_year;10.0;2018
143;17;130;same_year;10.0;2018
144;17;131;same_year;10.0;2018
145;18;28;same_year;10.0;2016
146;18;43;same_year;10.0;2016
147;21;32;same_year;10.0;2021
148;21;54;same_year;10.0;2021
149;21;79;same_year;10.0;2021
150;21;80;same_year;10.0;2021
151;21;81;same_year;10.0;2021
152;21;82;same_year;10.0;2021
153;21;84;same_year;10.0;2021
154;21;85;same_year;10.0;2021
155;21;86;same_year;10.0;2021
156;21;89;same_year;10.0;2021
157;21;91;same_year;10.0;2021
158;21;93;same_year;10.0;2021
159;21;95;same_year;10.0;2021
160;21;96;same_year;10.0;2021
161;21;97;same_year;10.0;2021
162;21;98;same_year;10.0;2021
163;21;99;same_year;10.0;2021
164;21;100;same_year;10.0;2021
165;21;101;same_year;10.0;2021
166;22;47;same_year;10.0;2018
167;22;51;same_year;10.0;2018
168;22;130;same_year;10.0;2018
169;22;131;same_year;10.0;2018
170;23;27;same_year;10.0;2022
171;23;36;same_year;10.0;2022
172;23;41;same_year;10.0;2022
173;23;62;same_year;10.0;2022
174;23;68;same_year;10.0;2022
175;23;69;same_year;10.0;2022
176;23;71;same_year;10.0;2022
177;23;72;same_year;10.0;2022
178;23;74;same_year;10.0;2022
179;23;75;same_year;10.0;2022
180;23;77;same_year;10.0;2022
181;23;78;same_year;10.0;2022
182;23;83;same_year;10.0;2022
183;23;87;same_year;10.0;2022
184;23;88;same_year;10.0;2022
185;23;94;same_year;10.0;2022
186;23;113;same_year;10.0;2022
187;25;26;same_year;10.0;2017
188;25;30;same_year;10.0;2017
189;25;34;same_year;10.0;2017
190;25;44;same_year;10.0;2017
191;25;48;same_year;10.0;2017
192;25;50;same_year;10.0;2017
193;25;66;same_year;10.0;2017
194;26;30;same_year;10.0;2017
195;26;34;same_year;10.0;2017
196;26;44;same_year;10.0;2017
197;26;48;same_year;10.0;2017
198;26;50;same_year;10.0;2017
199;26;66;same_year;10.0;2017
200;27;36;same_year;10.0;2022
201;27;41;same_year;10.0;2022
202;27;62;same_year;10.0;2022
203;27;68;same_year;10.0;2022
204;27;69;same_year;10.0;2022
205;27;71;same_year;10.0;2022
206;27;72;same_year;10.0;2022
207;27;74;same_year;10.0;2022
208;27;75;same_year;10.0;2022
209;27;77;same_year;10.0;2022
210;27;78;same_year;10.0;2022
211;27;83;same_year;10.0;2022
212;27;87;same_year;10.0;2022
213;27;88;same_year;10.0;2022
214;27;94;same_year;10.0;2022
215;27;113;same_year;10.0;2022
216;28;43;same_year;10.0;2016
217;29;33;same_year;10.0;2020
218;29;37;same_year;10.0;2020
219;29;38;same_year;10.0;2020
220;29;53;same_year;10.0;2020
221;29;55;same_year;10.0;2020
222;29;92;same_year;10.0;2020
223;29;102;same_year;10.0;2020
224;29;103;same_year;10.0;2020
225;29;104;same_year;10.0;2020
226;29;105;same_year;10.0;2020
227;29;108;same_year;10.0;2020
228;29;110;same_year;10.0;2020
229;29;111;same_year;10.0;2020
230;29;112;same_year;10.0;2020
231;29;114;same_year;10.0;2020
232;29;115;same_year;10.0;2020
233;29;116;same_year;10.0;2020
234;29;117;same_year;10.0;2020
235;29;118;same_year;10.0;2020
236;29;124;same_year;10.0;2020
237;29;125;same_year;10.0;2020
238;30;34;same_year;10.0;2017
239;30;44;same_year;10.0;2017
240;30;48;same_year;10.0;2017
241;30;50;same_year;10.0;2017
242;30;66;same_year;10.0;2017
243;31;40;same_year;10.0;2019
244;31;46;same_year;10.0;2019
245;31;119;same_year;10.0;2019
246;31;120;same_year;10.0;2019
247;31;121;same_year;10.0;2019
248;31;122;same_year;10.0;2019
249;31;127;same_year;10.0;2019
250;31;128;same_year;10.0;2019
251;31;129;same_year;10.0;2019
252;31;132;same_year;10.0;2019
253;31;133;same_year;10.0;2019
254;31;134;same_year;10.0;2019
255;31;135;same_year;10.0;2019
256;31;136;same_year;10.0;2019
257;32;54;same_year;10.0;2021
258;32;79;same_year;10.0;2021
259;32;80;same_year;10.0;2021
260;32;81;same_year;10.0;2021
261;32;82;same_year;10.0;2021
262;32;84;same_year;10.0;2021
263;32;85;same_year;10.0;2021
264;32;86;same_year;10.0;2021
265;32;89;same_year;10.0;2021
266;32;91;same_year;10.0;2021
267;32;93;same_year;10.0;2021
268;32;95;same_year;10.0;2021
269;32;96;same_year;10.0;2021
270;32;97;same_year;10.0;2021
271;32;98;same_year;10.0;2021
272;32;99;same_year;10.0;2021
273;32;100;same_year;10.0;2021
274;32;101;same_year;10.0;2021
275;33;37;same_year;10.0;2020
276;33;38;same_year;10.0;2020
277;33;53;same_year;10.0;2020
278;33;55;same_year;10.0;2020
279;33;92;same_year;10.0;2020
280;33;102;same_year;10.0;2020
281;33;103;same_year;10.0;2020
282;33;104;same_year;10.0;2020
283;33;105;same_year;10.0;2020
284;33;108;same_year;10.0;2020
285;33;110;same_year;10.0;2020
286;33;111;same_year;10.0;2020
287;33;112;same_year;10.0;2020
288;33;114;same_year;10.0;2020
289;33;115;same_year;10.0;2020
290;33;116;same_year;10.0;2020
291;33;117;same_year;10.0;2020
292;33;118;same_year;10.0;2020
293;33;124;same_year;10.0;2020
294;33;125;same_year;10.0;2020
295;34;44;same_year;10.0;2017
296;34;48;same_year;10.0;2017
297;34;50;same_year;10.0;2017
298;34;66;same_year;10.0;2017
299;36;41;same_year;10.0;2022
300;36;62;same_year;10.0;2022
301;36;68;same_year;10.0;2022
302;36;69;same_year;10.0;2022
303;36;71;same_year;10.0;2022
304;36;72;same_year;10.0;2022
305;36;74;same_year;10.0;2022
306;36;75;same_year;10.0;2022
307;36;77;same_year;10.0;2022
308;36;78;same_year;10.0;2022
309;36;83;same_year;10.0;2022
310;36;87;same_year;10.0;2022
311;36;88;same_year;10.0;2022
312;36;94;same_year;10.0;2022
313;36;113;same_year;10.0;2022
314;37;38;same_year;10.0;2020
315;37;53;same_year;10.0;2020
316;37;55;same_year;10.0;2020
317;37;92;same_year;10.0;2020
318;37;102;same_year;10.0;2020
319;37;103;same_year;10.0;2020
320;37;104;same_year;10.0;2020
321;37;105;same_year;10.0;2020
322;37;108;same_year;10.0;2020
323;37;110;same_year;10.0;2020
324;37;111;same_year;10.0;2020
325;37;112;same_year;10.0;2020
326;37;114;same_year;10.0;2020
327;37;115;same_year;10.0;2020
328;37;116;same_year;10.0;2020
329;37;117;same_year;10.0;2020
330;37;118;same_year;10.0;2020
331;37;124;same_year;10.0;2020
332;37;125;same_year;10.0;2020
333;38;53;same_year;10.0;2020
334;38;55;same_year;10.0;2020
335;38;92;same_year;10.0;2020
336;38;102;same_year;10.0;2020
337;38;103;same_year;10.0;2020
338;38;104;same_year;10.0;2020
339;38;105;same_year;10.0;2020
340;38;108;same_year;10.0;2020
341;38;110;same_year;10.0;2020
342;38;111;same_year;10.0;2020
343;38;112;same_year;10.0;2020
344;38;114;same_year;10.0;2020
345;38;115;same_year;10.0;2020
346;38;116;same_year;10.0;2020
347;38;117;same_year;10.0;2020
348;38;118;same_year;10.0;2020
349;38;124;same_year;10.0;2020
350;38;125;same_year;10.0;2020
351;40;46;same_year;10.0;2019
352;40;119;same_year;10.0;2019
353;40;120;same_year;10.0;2019
354;40;121;same_year;10.0;2019
355;40;122;same_year;10.0;2019
356;40;127;same_year;10.0;2019
357;40;128;same_year;10.0;2019
358;40;129;same_year;10.0;2019
359;40;132;same_year;10.0;2019
360;40;133;same_year;10.0;2019
361;40;134;same_year;10.0;2019
362;40;135;same_year;10.0;2019
363;40;136;same_year;10.0;2019
364;41;62;same_year;10.0;2022
365;41;68;same_year;10.0;2022
366;41;69;same_year;10.0;2022
367;41;71;same_year;10.0;2022
368;41;72;same_year;10.0;2022
369;41;74;same_year;10.0;2022
370;41;75;same_year;10.0;2022
371;41;77;same_year;10.0;2022
372;41;78;same_year;10.0;2022
373;41;83;same_year;10.0;2022
374;41;87;same_year;10.0;2022
375;41;88;same_year;10.0;2022
376;41;94;same_year;10.0;2022
377;41;113;same_year;10.0;2022
378;44;48;same_year;10.0;2017
379;44;50;same_year;10.0;2017
380;44;66;same_year;10.0;2017
381;46;119;same_year;10.0;2019
382;46;120;same_year;10.0;2019
383;46;121;same_year;10.0;2019
384;46;122;same_year;10.0;2019
385;46;127;same_year;10.0;2019
386;46;128;same_year;10.0;2019
387;46;129;same_year;10.0;2019
388;46;132;same_year;10.0;2019
389;46;133;same_year;10.0;2019
390;46;134;same_year;10.0;2019
391;46;135;same_year;10.0;2019
392;46;136;same_year;10.0;2019
393;47;51;same_year;10.0;2018
394;47;130;same_year;10.0;2018
395;47;131;same_year;10.0;2018
396;48;50;same_year;10.0;2017
397;48;66;same_year;10.0;2017
398;50;66;same_year;10.0;2017
399;51;130;same_year;10.0;2018
400;51;131;same_year;10.0;2018
401;53;55;same_year;10.0;2020
402;53;92;same_year;10.0;2020
403;53;102;same_year;10.0;2020
404;53;103;same_year;10.0;2020
405;53;104;same_year;10.0;2020
406;53;105;same_year;10.0;2020
407;53;108;same_year;10.0;2020
408;53;110;same_year;10.0;2020
409;53;111;same_year;10.0;2020
410;53;112;same_year;10.0;2020
411;53;114;same_year;10.0;2020
412;53;115;same_year;10.0;2020
413;53;116;same_year;10.0;2020
414;53;117;same_year;10.0;2020
415;53;118;same_year;10.0;2020
416;53;124;same_year;10.0;2020
417;53;125;same_year;10.0;2020
418;54;79;same_year;10.0;2021
419;54;80;same_year;10.0;2021
420;54;81;same_year;10.0;2021
421;54;82;same_year;10.0;2021
422;54;84;same_year;10.0;2021
423;54;85;same_year;10.0;2021
424;54;86;same_year;10.0;2021
425;54;89;same_year;10.0;2021
426;54;91;same_year;10.0;2021
427;54;93;same_year;10.0;2021
428;54;95;same_year;10.0;2021
429;54;96;same_year;10.0;2021
430;54;97;same_year;10.0;2021
431;54;98;same_year;10.0;2021
432;54;99;same_year;10.0;2021
433;54;100;same_year;10.0;2021
434;54;101;same_year;10.0;2021
435;55;92;same_year;10.0;2020
436;55;102;same_year;10.0;2020
437;55;103;same_year;10.0;2020
438;55;104;same_year;10.0;2020
439;55;105;same_year;10.0;2020
440;55;108;same_year;10.0;2020
441;55;110;same_year;10.0;2020
442;55;111;same_year;10.0;2020
443;55;112;same_year;10.0;2020
444;55;114;same_year;10.0;2020
445;55;115;same_year;10.0;2020
446;55;116;same_year;10.0;2020
447;55;117;same_year;10.0;2020
448;55;118;same_year;10.0;2020
449;55;124;same_year;10.0;2020
450;55;125;same_year;10.0;2020
451;60;61;same_year;10.0;2023
452;60;63;same_year;10.0;2023
453;60;64;same_year;10.0;2023
454;60;65;same_year;10.0;2023
455;60;67;same_year;10.0;2023
456;60;70;same_year;10.0;2023
457;60;73;same_year;10.0;2023
458;60;137;same_year;10.0;2023
459;61;63;same_year;10.0;2023
460;61;64;same_year;10.0;2023
461;61;65;same_year;10.0;2023
462;61;67;same_year;10.0;2023
463;61;70;same_year;10.0;2023
464;61;73;same_year;10.0;2023
465;61;137;same_year;10.0;2023
466;62;68;same_year;10.0;2022
467;62;69;same_year;10.0;2022
468;62;71;same_year;10.0;2022
469;62;72;same_year;10.0;2022
470;62;74;same_year;10.0;2022
471;62;75;same_year;10.0;2022
472;62;77;same_year;10.0;2022
473;62;78;same_year;10.0;2022
474;62;83;same_year;10.0;2022
475;62;87;same_year;10.0;2022
476;62;88;same_year;10.0;2022
477;62;94;same_year;10.0;2022
478;62;113;same_year;10.0;2022
479;63;64;same_year;10.0;2023
480;63;65;same_year;10.0;2023
481;63;67;same_year;10.0;2023
482;63;70;same_year;10.0;2023
483;63;73;same_year;10.0;2023
484;63;137;same_year;10.0;2023
485;64;65;same_year;10.0;2023
486;64;67;same_year;10.0;2023
487;64;70;same_year;10.0;2023
488;64;73;same_year;10.0;2023
489;64;137;same_year;10.0;2023
490;65;67;same_year;10.0;2023
491;65;70;same_year;10.0;2023
492;65;73;same_year;10.0;2023
493;65;137;same_year;10.0;2023
494;67;70;same_year;10.0;2023
495;67;73;same_year;10.0;2023
496;67;137;same_year;10.0;2023
497;68;69;same_year;10.0;2022
498;68;71;same_year;10.0;2022
499;68;72;same_year;10.0;2022
500;68;74;same_year;10.0;2022
501;68;75;same_year;10.0;2022
502;68;77;same_year;10.0;2022
503;68;78;same_year;10.0;2022
504;68;83;same_year;10.0;2022
505;68;87;same_year;10.0;2022
506;68;88;same_year;10.0;2022
507;68;94;same_year;10.0;2022
508;68;113;same_year;10.0;2022
509;69;71;same_year;10.0;2022
510;69;72;same_year;10.0;2022
511;69;74;same_year;10.0;2022
512;69;75;same_year;10.0;2022
513;69;77;same_year;10.0;2022
514;69;78;same_year;10.0;2022
515;69;83;same_year;10.0;2022
516;69;87;same_year;10.0;2022
517;69;88;same_year;10.0;2022
518;69;94;same_year;10.0;2022
519;69;113;same_year;10.0;2022
520;70;73;same_year;10.0;2023
521;70;137;same_year;10.0;2023
522;71;72;same_year;10.0;2022
523;71;74;same_year;10.0;2022
524;71;75;same_year;10.0;2022
525;71;77;same_year;10.0;2022
526;71;78;same_year;10.0;2022
527;71;83;same_year;10.0;2022
528;71;87;same_year;10.0;2022
529;71;88;same_year;10.0;2022
530;71;94;same_year;10.0;2022
531;71;113;same_year;10.0;2022
532;72;74;same_year;10.0;2022
533;72;75;same_year;10.0;2022
534;72;77;same_year;10.0;2022
535;72;78;same_year;10.0;2022
536;72;83;same_year;10.0;2022
537;72;87;same_year;10.0;2022
538;72;88;same_year;10.0;2022
539;72;94;same_year;10.0;2022
540;72;113;same_year;10.0;2022
541;73;137;same_year;10.0;2023
542;74;75;same_year;10.0;2022
543;74;77;same_year;10.0;2022
544;74;78;same_year;10.0;2022
545;74;83;same_year;10.0;2022
546;74;87;same_year;10.0;2022
547;74;88;same_year;10.0;2022
548;74;94;same_year;10.0;2022
549;74;113;same_year;10.0;2022
550;75;77;same_year;10.0;2022
551;75;78;same_year;10.0;2022
552;75;83;same_year;10.0;2022
553;75;87;same_year;10.0;2022
554;75;88;same_year;10.0;2022
555;75;94;same_year;10.0;2022
556;75;113;same_year;10.0;2022
557;77;78;same_year;10.0;2022
558;77;83;same_year;10.0;2022
559;77;87;same_year;10.0;2022
560;77;88;same_year;10.0;2022
561;77;94;same_year;10.0;2022
562;77;113;same_year;10.0;2022
563;78;83;same_year;10.0;2022
564;78;87;same_year;10.0;2022
565;78;88;same_year;10.0;2022
566;78;94;same_year;10.0;2022
567;78;113;same_year;10.0;2022
568;79;80;same_year;10.0;2021
569;79;81;same_year;10.0;2021
570;79;82;same_year;10.0;2021
571;79;84;same_year;10.0;2021
572;79;85;same_year;10.0;2021
573;79;86;same_year;10.0;2021
574;79;89;same_year;10.0;2021
575;79;91;same_year;10.0;2021
576;79;93;same_year;10.0;2021
577;79;95;same_year;10.0;2021
578;79;96;same_year;10.0;2021
579;79;97;same_year;10.0;2021
580;79;98;same_year;10.0;2021
581;79;99;same_year;10.0;2021
582;79;100;same_year;10.0;2021
583;79;101;same_year;10.0;2021
584;80;81;same_year;10.0;2021
585;80;82;same_year;10.0;2021
586;80;84;same_year;10.0;2021
587;80;85;same_year;10.0;2021
588;80;86;same_year;10.0;2021
589;80;89;same_year;10.0;2021
590;80;91;same_year;10.0;2021
591;80;93;same_year;10.0;2021
592;80;95;same_year;10.0;2021
593;80;96;same_year;10.0;2021
594;80;97;same_year;10.0;2021
595;80;98;same_year;10.0;2021
596;80;99;same_year;10.0;2021
597;80;100;same_year;10.0;2021
598;80;101;same_year;10.0;2021
599;81;82;same_year;10.0;2021
600;81;84;same_year;10.0;2021
601;81;85;same_year;10.0;2021
602;81;86;same_year;10.0;2021
603;81;89;same_year;10.0;2021
604;81;91;same_year;10.0;2021
605;81;93;same_year;10.0;2021
606;81;95;same_year;10.0;2021
607;81;96;same_year;10.0;2021
608;81;97;same_year;10.0;2021
609;81;98;same_year;10.0;2021
610;81;99;same_year;10.0;2021
611;81;100;same_year;10.0;2021
612;81;101;same_year;10.0;2021
613;82;84;same_year;10.0;2021
614;82;85;same_year;10.0;2021
615;82;86;same_year;10.0;2021
616;82;89;same_year;10.0;2021
617;82;91;same_year;10.0;2021
618;82;93;same_year;10.0;2021
619;82;95;same_year;10.0;2021
620;82;96;same_year;10.0;2021
621;82;97;same_year;10.0;2021
622;82;98;same_year;10.0;2021
623;82;99;same_year;10.0;2021
624;82;100;same_year;10.0;2021
625;82;101;same_year;10.0;2021
626;83;87;same_year;10.0;2022
627;83;88;same_year;10.0;2022
628;83;94;same_year;10.0;2022
629;83;113;same_year;10.0;2022
630;84;85;same_year;10.0;2021
631;84;86;same_year;10.0;2021
632;84;89;same_year;10.0;2021
633;84;91;same_year;10.0;2021
634;84;93;same_year;10.0;2021
635;84;95;same_year;10.0;2021
636;84;96;same_year;10.0;2021
637;84;97;same_year;10.0;2021
638;84;98;same_year;10.0;2021
639;84;99;same_year;10.0;2021
640;84;100;same_year;10.0;2021
641;84;101;same_year;10.0;2021
642;85;86;same_year;10.0;2021
643;85;89;same_year;10.0;2021
644;85;91;same_year;10.0;2021
645;85;93;same_year;10.0;2021
646;85;95;same_year;10.0;2021
647;85;96;same_year;10.0;2021
648;85;97;same_year;10.0;2021
649;85;98;same_year;10.0;2021
650;85;99;same_year;10.0;2021
651;85;100;same_year;10.0;2021
652;85;101;same_year;10.0;2021
653;86;89;same_year;10.0;2021
654;86;91;same_year;10.0;2021
655;86;93;same_year;10.0;2021
656;86;95;same_year;10.0;2021
657;86;96;same_year;10.0;2021
658;86;97;same_year;10.0;2021
659;86;98;same_year;10.0;2021
660;86;99;same_year;10.0;2021
661;86;100;same_year;10.0;2021
662;86;101;same_year;10.0;2021
663;87;88;same_year;10.0;2022
664;87;94;same_year;10.0;2022
665;87;113;same_year;10.0;2022
666;88;94;same_year;10.0;2022
667;88;113;same_year;10.0;2022
668;89;91;same_year;10.0;2021
669;89;93;same_year;10.0;2021
670;89;95;same_year;10.0;2021
671;89;96;same_year;10.0;2021
672;89;97;same_year;10.0;2021
673;89;98;same_year;10.0;2021
674;89;99;same_year;10.0;2021
675;89;100;same_year;10.0;2021
676;89;101;same_year;10.0;2021
677;91;93;same_year;10.0;2021
678;91;95;same_year;10.0;2021
679;91;96;same_year;10.0;2021
680;91;97;same_year;10.0;2021
681;91;98;same_year;10.0;2021
682;91;99;same_year;10.0;2021
683;91;100;same_year;10.0;2021
684;91;101;same_year;10.0;2021
685;92;102;same_year;10.0;2020
686;92;103;same_year;10.0;2020
687;92;104;same_year;10.0;2020
688;92;105;same_year;10.0;2020
689;92;108;same_year;10.0;2020
690;92;110;same_year;10.0;2020
691;92;111;same_year;10.0;2020
692;92;112;same_year;10.0;2020
693;92;114;same_year;10.0;2020
694;92;115;same_year;10.0;2020
695;92;116;same_year;10.0;2020
696;92;117;same_year;10.0;2020
697;92;118;same_year;10.0;2020
698;92;124;same_year;10.0;2020
699;92;125;same_year;10.0;2020
700;93;95;same_year;10.0;2021
701;93;96;same_year;10.0;2021
702;93;97;same_year;10.0;2021
703;93;98;same_year;10.0;2021
704;93;99;same_year;10.0;2021
705;93;100;same_year;10.0;2021
706;93;101;same_year;10.0;2021
707;94;113;same_year;10.0;2022
708;95;96;same_year;10.0;2021
709;95;97;same_year;10.0;2021
710;95;98;same_year;10.0;2021
711;95;99;same_year;10.0;2021
712;95;100;same_year;10.0;2021
713;95;101;same_year;10.0;2021
714;96;97;same_year;10.0;2021
715;96;98;same_year;10.0;2021
716;96;99;same_year;10.0;2021
717;96;100;same_year;10.0;2021
718;96;101;same_year;10.0;2021
719;97;98;same_year;10.0;2021
720;97;99;same_year;10.0;2021
721;97;100;same_year;10.0;2021
722;97;101;same_year;10.0;2021
723;98;99;same_year;10.0;2021
724;98;100;same_year;10.0;2021
725;98;101;same_year;10.0;2021
726;99;100;same_year;10.0;2021
727;99;101;same_year;10.0;2021
728;100;101;same_year;10.0;2021
729;102;103;same_year;10.0;2020
730;102;104;same_year;10.0;2020
731;102;105;same_year;10.0;2020
732;102;108;same_year;10.0;2020
733;102;110;same_year;10.0;2020
734;102;111;same_year;10.0;2020
735;102;112;same_year;10.0;2020
736;102;114;same_year;10.0;2020
737;102;115;same_year;10.0;2020
738;102;116;same_year;10.0;2020
739;102;117;same_year;10.0;2020
740;102;118;same_year;10.0;2020
741;102;124;same_year;10.0;2020
742;102;125;same_year;10.0;2020
743;103;104;same_year;10.0;2020
744;103;105;same_year;10.0;2020
745;103;108;same_year;10.0;2020
746;103;110;same_year;10.0;2020
747;103;111;same_year;10.0;2020
748;103;112;same_year;10.0;2020
749;103;114;same_year;10.0;2020
750;103;115;same_year;10.0;2020
751;103;116;same_year;10.0;2020
752;103;117;same_year;10.0;2020
753;103;118;same_year;10.0;2020
754;103;124;same_year;10.0;2020
755;103;125;same_year;10.0;2020
756;104;105;same_year;10.0;2020
757;104;108;same_year;10.0;2020
758;104;110;same_year;10.0;2020
759;104;111;same_year;10.0;2020
760;104;112;same_year;10.0;2020
761;104;114;same_year;10.0;2020
762;104;115;same_year;10.0;2020
763;104;116;same_year;10.0;2020
764;104;117;same_year;10.0;2020
765;104;118;same_year;10.0;2020
766;104;124;same_year;10.0;2020
767;104;125;same_year;10.0;2020
768;105;108;same_year;10.0;2020
769;105;110;same_year;10.0;2020
770;105;111;same_year;10.0;2020
771;105;112;same_year;10.0;2020
772;105;114;same_year;10.0;2020
773;105;115;same_year;10.0;2020
774;105;116;same_year;10.0;2020
775;105;117;same_year;10.0;2020
776;105;118;same_year;10.0;2020
777;105;124;same_year;10.0;2020
778;105;125;same_year;10.0;2020
779;108;110;same_year;10.0;2020
780;108;111;same_year;10.0;2020
781;108;112;same_year;10.0;2020
782;108;114;same_year;10.0;2020
783;108;115;same_year;10.0;2020
784;108;116;same_year;10.0;2020
785;108;117;same_year;10.0;2020
786;108;118;same_year;10.0;2020
787;108;124;same_year;10.0;2020
788;108;125;same_year;10.0;2020
789;110;111;same_year;10.0;2020
790;110;112;same_year;10.0;2020
791;110;114;same_year;10.0;2020
792;110;115;same_year;10.0;2020
793;110;116;same_year;10.0;2020
794;110;117;same_year;10.0;2020
795;110;118;same_year;10.0;2020
796;110;124;same_year;10.0;2020
797;110;125;same_year;10.0;2020
798;111;112;same_year;10.0;2020
799;111;114;same_year;10.0;2020
800;111;115;same_year;10.0;2020
801;111;116;same_year;10.0;2020
802;111;117;same_year;10.0;2020
803;111;118;same_year;10.0;2020
804;111;124;same_year;10.0;2020
805;111;125;same_year;10.0;2020
806;112;114;same_year;10.0;2020
807;112;115;same_year;10.0;2020
808;112;116;same_year;10.0;2020
809;112;117;same_year;10.0;2020
810;112;118;same_year;10.0;2020
811;112;124;same_year;10.0;2020
812;112;125;same_year;10.0;2020
813;114;115;same_year;10.0;2020
814;114;116;same_year;10.0;2020
815;114;117;same_year;10.0;2020
816;114;118;same_year;10.0;2020
817;114;124;same_year;10.0;2020
818;114;125;same_year;10.0;2020
819;115;116;same_year;10.0;2020
820;115;117;same_year;10.0;2020
821;115;118;same_year;10.0;2020
